TIMESTAMP;M_MODULE_ID;M_ENERGY_CONSUMPTION;M_APPARENT_POWER 
05.10.2015 14:40;6;267238;23
05.10.2015 14:40;7;197684;19
05.10.2015 14:40;8;160240;15
05.10.2015 14:40;9;168856;16
05.10.2015 14:40;5;154624;14
05.10.2015 14:40;1;100739;7
05.10.2015 14:40;2;162431;13
05.10.2015 14:40;3;193844;17
05.10.2015 14:40;4;152012;11
05.10.2015 14:40;6;267261;23
05.10.2015 14:40;7;197703;19
05.10.2015 14:40;8;160255;15
05.10.2015 14:40;9;168872;16
05.10.2015 14:40;5;154638;14
05.10.2015 14:41;1;100746;7
05.10.2015 14:41;2;162444;13
05.10.2015 14:41;3;193861;17
05.10.2015 14:41;4;152023;11
05.10.2015 14:41;6;267284;23
05.10.2015 14:41;7;197722;19
05.10.2015 14:41;8;160270;15
05.10.2015 14:41;9;168888;16
05.10.2015 14:41;5;154652;14
05.10.2015 14:41;1;100753;7
05.10.2015 14:41;2;162457;13
05.10.2015 14:41;3;193878;17
05.10.2015 14:41;4;152034;11
05.10.2015 14:41;6;267307;23
05.10.2015 14:41;7;197741;19
05.10.2015 14:41;8;160285;15
05.10.2015 14:41;9;168904;16
05.10.2015 14:41;5;154666;14
05.10.2015 14:42;1;100760;7
05.10.2015 14:42;2;162470;13
05.10.2015 14:42;3;193895;17
05.10.2015 14:42;4;152045;11
05.10.2015 14:42;6;267330;23
05.10.2015 14:42;7;197760;19
05.10.2015 14:42;8;160300;15
05.10.2015 14:42;9;168920;16
05.10.2015 14:42;5;154680;14
05.10.2015 14:42;1;100767;7
05.10.2015 14:42;2;162483;13
05.10.2015 14:42;3;193912;17
05.10.2015 14:42;4;152056;11
05.10.2015 14:42;6;267353;23
05.10.2015 14:42;7;197779;19
05.10.2015 14:42;8;160315;15
05.10.2015 14:42;9;168936;16
05.10.2015 14:42;5;154694;14
05.10.2015 14:43;1;100774;7
05.10.2015 14:43;2;162496;13
05.10.2015 14:43;3;193929;17
05.10.2015 14:43;4;152067;11
05.10.2015 14:43;6;267376;23
05.10.2015 14:43;7;197798;19
05.10.2015 14:43;8;160330;15
05.10.2015 14:43;9;168952;16
05.10.2015 14:43;5;154708;14
05.10.2015 14:43;1;100781;7
05.10.2015 14:43;2;162509;13
05.10.2015 14:43;3;193946;17
05.10.2015 14:43;4;152078;11
05.10.2015 14:43;6;267399;23
05.10.2015 14:43;7;197817;19
05.10.2015 14:43;8;160345;15
05.10.2015 14:43;9;168968;16
05.10.2015 14:43;5;154722;14
05.10.2015 14:44;1;100788;7
05.10.2015 14:44;2;162522;13
05.10.2015 14:44;3;193963;17
05.10.2015 14:44;4;152089;11
05.10.2015 14:44;6;267422;23
05.10.2015 14:44;7;197836;19
05.10.2015 14:44;8;160360;15
05.10.2015 14:44;9;168984;16
05.10.2015 14:44;5;154736;14
05.10.2015 14:44;1;100795;7
05.10.2015 14:44;2;162535;13
05.10.2015 14:44;3;193980;17
05.10.2015 14:44;4;152100;11
05.10.2015 14:44;6;267445;23
05.10.2015 14:44;7;197855;19
05.10.2015 14:44;8;160375;15
05.10.2015 14:44;9;169000;16
05.10.2015 14:44;5;154750;14
05.10.2015 14:45;1;100802;7
05.10.2015 14:45;2;162548;13
05.10.2015 14:45;3;193997;17
05.10.2015 14:45;4;152111;11
05.10.2015 14:45;6;267468;23
05.10.2015 14:45;7;197874;19
05.10.2015 14:45;8;160390;15
05.10.2015 14:45;9;169016;16
05.10.2015 14:45;5;154764;14
05.10.2015 14:45;1;100809;7
05.10.2015 14:45;2;162561;13
05.10.2015 14:45;3;194014;17
05.10.2015 14:45;4;152122;11
05.10.2015 14:45;6;267491;23
05.10.2015 14:45;7;197893;19
05.10.2015 14:45;8;160405;15
05.10.2015 14:45;9;169032;16
05.10.2015 14:45;5;154778;14
05.10.2015 14:46;1;100816;7
05.10.2015 14:46;2;162574;13
05.10.2015 14:46;3;194031;17
05.10.2015 14:46;4;152133;11
05.10.2015 14:46;6;267514;23
05.10.2015 14:46;7;197912;19
05.10.2015 14:46;8;160420;15
05.10.2015 14:46;9;169048;16
05.10.2015 14:46;5;154792;14
05.10.2015 14:46;1;100823;7
05.10.2015 14:46;2;162587;13
05.10.2015 14:46;3;194048;17
05.10.2015 14:46;4;152144;11
05.10.2015 14:46;6;267537;23
05.10.2015 14:46;7;197931;19
05.10.2015 14:46;8;160435;15
05.10.2015 14:46;9;169064;16
05.10.2015 14:46;5;154806;14
05.10.2015 14:47;1;100830;7
05.10.2015 14:47;2;162600;13
05.10.2015 14:47;3;194065;17
05.10.2015 14:47;4;152155;11
05.10.2015 14:47;6;267560;23
05.10.2015 14:47;7;197950;19
05.10.2015 14:47;8;160450;15
05.10.2015 14:47;9;169080;16
05.10.2015 14:47;5;154820;14
05.10.2015 14:47;1;100837;7
05.10.2015 14:47;2;162613;13
05.10.2015 14:47;3;194082;17
05.10.2015 14:47;4;152166;11
05.10.2015 14:47;6;267583;23
05.10.2015 14:47;7;197969;19
05.10.2015 14:47;8;160465;15
05.10.2015 14:47;9;169096;16
05.10.2015 14:47;5;154834;14
05.10.2015 14:48;1;100844;7
05.10.2015 14:48;2;162626;13
05.10.2015 14:48;3;194099;17
05.10.2015 14:48;4;152177;11
05.10.2015 14:48;6;267606;23
05.10.2015 14:48;7;197988;19
05.10.2015 14:48;8;160480;15
05.10.2015 14:48;9;169112;16
05.10.2015 14:48;5;154848;14
05.10.2015 14:48;1;100851;7
05.10.2015 14:48;2;162639;13
05.10.2015 14:48;3;194116;17
05.10.2015 14:48;4;152188;11
05.10.2015 14:48;6;267629;23
05.10.2015 14:48;7;198007;19
05.10.2015 14:48;8;160495;15
05.10.2015 14:48;9;169128;16
05.10.2015 14:48;5;154862;14
05.10.2015 14:49;1;100858;7
05.10.2015 14:49;2;162652;13
05.10.2015 14:49;3;194133;17
05.10.2015 14:49;4;152199;11
05.10.2015 14:49;6;267652;23
05.10.2015 14:49;7;198026;19
05.10.2015 14:49;8;160510;15
05.10.2015 14:49;9;169144;16
05.10.2015 14:49;5;154876;14
05.10.2015 14:49;1;100865;7
05.10.2015 14:49;2;162665;13
05.10.2015 14:49;3;194150;17
05.10.2015 14:49;4;152210;11
05.10.2015 14:49;6;267675;23
05.10.2015 14:49;7;198045;19
05.10.2015 14:49;8;160525;15
05.10.2015 14:49;9;169160;16
05.10.2015 14:49;5;154890;14
05.10.2015 14:50;1;100872;7
05.10.2015 14:50;2;162678;13
05.10.2015 14:50;3;194167;17
05.10.2015 14:50;4;152221;11
05.10.2015 14:50;6;267698;23
05.10.2015 14:50;7;198064;19
05.10.2015 14:50;8;160540;15
05.10.2015 14:50;9;169176;16
05.10.2015 14:50;5;154904;14
05.10.2015 14:50;1;100879;7
05.10.2015 14:50;2;162691;13
05.10.2015 14:50;3;194184;17
05.10.2015 14:50;4;152232;11
05.10.2015 14:50;6;267721;23
05.10.2015 14:50;7;198083;19
05.10.2015 14:50;8;160555;15
05.10.2015 14:50;9;169192;16
05.10.2015 14:50;5;154918;14
05.10.2015 14:51;1;100886;7
05.10.2015 14:51;2;162704;13
05.10.2015 14:51;3;194201;17
05.10.2015 14:51;4;152243;11
05.10.2015 14:51;6;267744;23
05.10.2015 14:51;7;198102;19
05.10.2015 14:51;8;160570;15
05.10.2015 14:51;9;169208;16
05.10.2015 14:51;5;154932;14
05.10.2015 14:51;1;100893;7
05.10.2015 14:51;2;162717;13
05.10.2015 14:51;3;194218;17
05.10.2015 14:51;4;152254;11
05.10.2015 14:51;6;267767;23
05.10.2015 14:51;7;198121;19
05.10.2015 14:51;8;160585;15
05.10.2015 14:51;9;169224;16
05.10.2015 14:51;5;154946;14
05.10.2015 14:52;1;100900;7
05.10.2015 14:52;2;162730;13
05.10.2015 14:52;3;194235;17
05.10.2015 14:52;4;152265;11
05.10.2015 14:52;6;267790;23
05.10.2015 14:52;7;198140;19
05.10.2015 14:52;8;160600;15
05.10.2015 14:52;9;169240;16
05.10.2015 14:52;5;154960;14
05.10.2015 14:52;1;100907;7
05.10.2015 14:52;2;162743;13
05.10.2015 14:52;3;194252;17
05.10.2015 14:52;4;152276;11
05.10.2015 14:52;6;267813;23
05.10.2015 14:52;7;198159;19
05.10.2015 14:52;8;160615;15
05.10.2015 14:52;9;169256;16
05.10.2015 14:52;5;154974;14
05.10.2015 14:53;1;100914;7
05.10.2015 14:53;2;162756;13
05.10.2015 14:53;3;194269;17
05.10.2015 14:53;4;152287;11
05.10.2015 14:53;6;267836;23
05.10.2015 14:53;7;198178;19
05.10.2015 14:53;8;160630;15
05.10.2015 14:53;9;169272;16
05.10.2015 14:53;5;154988;14
05.10.2015 14:53;1;100921;7
05.10.2015 14:53;2;162769;13
05.10.2015 14:53;3;194286;17
05.10.2015 14:53;4;152298;11
05.10.2015 14:53;6;267859;23
05.10.2015 14:53;7;198197;19
05.10.2015 14:53;8;160645;15
05.10.2015 14:53;9;169288;16
05.10.2015 14:53;5;155002;14
05.10.2015 14:54;1;100928;7
05.10.2015 14:54;2;162782;13
05.10.2015 14:54;3;194303;17
05.10.2015 14:54;4;152309;11
05.10.2015 14:54;6;267882;23
05.10.2015 14:54;7;198216;19
05.10.2015 14:54;8;160660;15
05.10.2015 14:54;9;169304;16
05.10.2015 14:54;5;155016;14
05.10.2015 14:54;1;100935;7
05.10.2015 14:54;2;162795;13
05.10.2015 14:54;3;194320;17
05.10.2015 14:54;4;152320;11
05.10.2015 14:54;6;267905;23
05.10.2015 14:54;7;198235;19
05.10.2015 14:54;8;160675;15
05.10.2015 14:54;9;169320;16
05.10.2015 14:54;5;155030;14
05.10.2015 14:55;1;100942;7
05.10.2015 14:55;2;162808;13
05.10.2015 14:55;3;194337;17
05.10.2015 14:55;4;152331;11
05.10.2015 14:55;6;267928;23
05.10.2015 14:55;7;198254;19
05.10.2015 14:55;8;160690;15
05.10.2015 14:55;9;169336;16
05.10.2015 14:55;5;155044;14
05.10.2015 14:55;1;100949;7
05.10.2015 14:55;2;162821;13
05.10.2015 14:55;3;194354;17
05.10.2015 14:55;4;152342;11
05.10.2015 14:55;6;267951;23
05.10.2015 14:55;7;198273;19
05.10.2015 14:55;8;160705;15
05.10.2015 14:55;9;169352;16
05.10.2015 14:55;5;155058;14
05.10.2015 14:56;1;100956;7
05.10.2015 14:56;2;162834;13
05.10.2015 14:56;3;194371;17
05.10.2015 14:56;4;152353;11
05.10.2015 14:56;6;267974;23
05.10.2015 14:56;7;198292;19
05.10.2015 14:56;8;160720;15
05.10.2015 14:56;9;169368;16
05.10.2015 14:56;5;155072;14
05.10.2015 14:56;1;100963;7
05.10.2015 14:56;2;162847;13
05.10.2015 14:56;3;194388;17
05.10.2015 14:56;4;152364;11
05.10.2015 14:56;6;267997;23
05.10.2015 14:56;7;198311;19
05.10.2015 14:56;8;160735;15
05.10.2015 14:56;9;169384;16
05.10.2015 14:56;5;155086;14
05.10.2015 14:57;1;100970;7
05.10.2015 14:57;2;162860;13
05.10.2015 14:57;3;194405;17
05.10.2015 14:57;4;152375;11
05.10.2015 14:57;6;268020;23
05.10.2015 14:57;7;198330;19
05.10.2015 14:57;8;160750;15
05.10.2015 14:57;9;169400;16
05.10.2015 14:57;5;155100;14
05.10.2015 14:57;1;100977;7
05.10.2015 14:57;2;162873;13
05.10.2015 14:57;3;194422;17
05.10.2015 14:57;4;152386;11
05.10.2015 14:57;6;268043;23
05.10.2015 14:57;7;198349;19
05.10.2015 14:57;8;160765;15
05.10.2015 14:57;9;169416;16
05.10.2015 14:57;5;155114;14
05.10.2015 14:58;1;100984;7
05.10.2015 14:58;2;162886;13
05.10.2015 14:58;3;194439;17
05.10.2015 14:58;4;152397;11
05.10.2015 14:58;6;268066;23
05.10.2015 14:58;7;198368;19
05.10.2015 14:58;8;160780;15
05.10.2015 14:58;9;169432;16
05.10.2015 14:58;5;155128;14
05.10.2015 14:58;1;100991;7
05.10.2015 14:58;2;162899;13
05.10.2015 14:58;3;194456;17
05.10.2015 14:58;4;152408;11
05.10.2015 14:58;6;268089;23
05.10.2015 14:58;7;198387;19
05.10.2015 14:58;8;160795;15
05.10.2015 14:58;9;169448;16
05.10.2015 14:58;5;155142;14
05.10.2015 14:59;1;100998;7
05.10.2015 14:59;2;162912;13
05.10.2015 14:59;3;194473;17
05.10.2015 14:59;4;152419;11
05.10.2015 14:59;6;268112;23
05.10.2015 14:59;7;198406;19
05.10.2015 14:59;8;160810;15
05.10.2015 14:59;9;169464;16
05.10.2015 14:59;5;155156;14
05.10.2015 14:59;1;101005;7
05.10.2015 14:59;2;162925;13
05.10.2015 14:59;3;194490;17
05.10.2015 14:59;4;152430;11
05.10.2015 14:59;6;268135;23
05.10.2015 14:59;7;198425;19
05.10.2015 14:59;8;160825;15
05.10.2015 14:59;9;169480;16
05.10.2015 14:59;5;155170;14
05.10.2015 15:00;1;101012;7
05.10.2015 15:00;2;162938;13
05.10.2015 15:00;3;194507;17
05.10.2015 15:00;4;152441;11
05.10.2015 15:00;6;268158;23
05.10.2015 15:00;7;198444;19
05.10.2015 15:00;8;160840;15
05.10.2015 15:00;9;169496;16
05.10.2015 15:00;5;155184;14
05.10.2015 15:00;1;101019;7
05.10.2015 15:00;2;162951;13
05.10.2015 15:00;3;194524;17
05.10.2015 15:00;4;152452;11
05.10.2015 15:00;6;268181;23
05.10.2015 15:00;7;198463;19
05.10.2015 15:00;8;160855;15
05.10.2015 15:00;9;169512;16
05.10.2015 15:00;5;155198;14
05.10.2015 15:01;1;101026;7
05.10.2015 15:01;2;162964;13
05.10.2015 15:01;3;194541;17
05.10.2015 15:01;4;152463;11
05.10.2015 15:01;6;268204;23
05.10.2015 15:01;7;198482;19
05.10.2015 15:01;8;160870;15
05.10.2015 15:01;9;169528;16
05.10.2015 15:01;5;155212;14
05.10.2015 15:01;1;101033;7
05.10.2015 15:01;2;162977;13
05.10.2015 15:01;3;194558;17
05.10.2015 15:01;4;152474;11
05.10.2015 15:01;6;268227;23
05.10.2015 15:01;7;198501;19
05.10.2015 15:01;8;160885;15
05.10.2015 15:01;9;169544;16
05.10.2015 15:01;5;155226;14
05.10.2015 15:02;1;101040;7
05.10.2015 15:02;2;162990;13
05.10.2015 15:02;3;194575;17
05.10.2015 15:02;4;152485;11
05.10.2015 15:02;6;268250;23
05.10.2015 15:02;7;198520;19
05.10.2015 15:02;8;160900;15
05.10.2015 15:02;9;169560;16
05.10.2015 15:02;5;155240;14
05.10.2015 15:02;1;101047;7
05.10.2015 15:02;2;163003;13
05.10.2015 15:02;3;194592;17
05.10.2015 15:02;4;152496;11
05.10.2015 15:02;6;268273;23
05.10.2015 15:02;7;198539;19
05.10.2015 15:02;8;160915;15
05.10.2015 15:02;9;169576;16
05.10.2015 15:02;5;155254;14
05.10.2015 15:03;1;101054;7
05.10.2015 15:03;2;163016;13
05.10.2015 15:03;3;194609;17
05.10.2015 15:03;4;152507;11
05.10.2015 15:03;6;268296;23
05.10.2015 15:03;7;198558;19
05.10.2015 15:03;8;160930;15
05.10.2015 15:03;9;169592;16
05.10.2015 15:03;5;155268;14
05.10.2015 15:03;1;101061;7
05.10.2015 15:03;2;163029;13
05.10.2015 15:03;3;194626;17
05.10.2015 15:03;4;152518;11
05.10.2015 15:03;6;268319;23
05.10.2015 15:03;7;198577;19
05.10.2015 15:03;8;160945;15
05.10.2015 15:03;9;169608;16
05.10.2015 15:03;5;155282;14
05.10.2015 15:04;1;101068;7
05.10.2015 15:04;2;163042;13
05.10.2015 15:04;3;194643;17
05.10.2015 15:04;4;152529;11
05.10.2015 15:04;6;268342;23
05.10.2015 15:04;7;198596;19
05.10.2015 15:04;8;160960;15
05.10.2015 15:04;9;169624;16
05.10.2015 15:04;5;155296;14
05.10.2015 15:04;1;101075;7
05.10.2015 15:04;2;163055;13
05.10.2015 15:04;3;194660;17
05.10.2015 15:04;4;152540;11
05.10.2015 15:04;6;268365;23
05.10.2015 15:04;7;198615;19
05.10.2015 15:04;8;160975;15
05.10.2015 15:04;9;169640;16
05.10.2015 15:04;5;155310;14
05.10.2015 15:05;1;101082;7
05.10.2015 15:05;2;163068;13
05.10.2015 15:05;3;194677;17
05.10.2015 15:05;4;152551;11
05.10.2015 15:05;6;268388;23
05.10.2015 15:05;7;198634;19
05.10.2015 15:05;8;160990;15
05.10.2015 15:05;9;169656;16
05.10.2015 15:05;5;155324;14
05.10.2015 15:05;1;101089;7
05.10.2015 15:05;2;163081;13
05.10.2015 15:05;3;194694;17
05.10.2015 15:05;4;152562;11
05.10.2015 15:05;6;268411;23
05.10.2015 15:05;7;198653;19
05.10.2015 15:05;8;161005;15
05.10.2015 15:05;9;169672;16
05.10.2015 15:05;5;155338;14
05.10.2015 15:06;1;101096;7
05.10.2015 15:06;2;163094;13
05.10.2015 15:06;3;194711;17
05.10.2015 15:06;4;152573;11
05.10.2015 15:06;6;268434;23
05.10.2015 15:06;7;198672;19
05.10.2015 15:06;8;161020;15
05.10.2015 15:06;9;169688;16
05.10.2015 15:06;5;155352;14
05.10.2015 15:06;1;101103;7
05.10.2015 15:06;2;163107;13
05.10.2015 15:06;3;194728;17
05.10.2015 15:06;4;152584;11
05.10.2015 15:06;6;268457;23
05.10.2015 15:06;7;198691;19
05.10.2015 15:06;8;161035;15
05.10.2015 15:06;9;169704;16
05.10.2015 15:06;5;155366;14
05.10.2015 15:07;1;101110;7
05.10.2015 15:07;2;163120;13
05.10.2015 15:07;3;194745;17
05.10.2015 15:07;4;152595;11
05.10.2015 15:07;6;268480;23
05.10.2015 15:07;7;198710;19
05.10.2015 15:07;8;161050;15
05.10.2015 15:07;9;169720;16
05.10.2015 15:07;5;155380;14
05.10.2015 15:07;1;101117;7
05.10.2015 15:07;2;163133;13
05.10.2015 15:07;3;194762;17
05.10.2015 15:07;4;152606;11
05.10.2015 15:07;6;268503;23
05.10.2015 15:07;7;198729;19
05.10.2015 15:07;8;161065;15
05.10.2015 15:07;9;169736;16
05.10.2015 15:07;5;155394;14
05.10.2015 15:08;1;101124;7
05.10.2015 15:08;2;163146;13
05.10.2015 15:08;3;194779;17
05.10.2015 15:08;4;152617;11
05.10.2015 15:08;6;268526;23
05.10.2015 15:08;7;198748;19
05.10.2015 15:08;8;161080;15
05.10.2015 15:08;9;169752;16
05.10.2015 15:08;5;155408;14
05.10.2015 15:08;1;101131;7
05.10.2015 15:08;2;163159;13
05.10.2015 15:08;3;194796;17
05.10.2015 15:08;4;152628;11
05.10.2015 15:08;6;268549;23
05.10.2015 15:08;7;198767;19
05.10.2015 15:08;8;161095;15
05.10.2015 15:08;9;169768;16
05.10.2015 15:08;5;155422;14
05.10.2015 15:09;1;101138;7
05.10.2015 15:09;2;163172;13
05.10.2015 15:09;3;194813;17
05.10.2015 15:09;4;152639;11
05.10.2015 15:09;6;268572;23
05.10.2015 15:09;7;198786;19
05.10.2015 15:09;8;161110;15
05.10.2015 15:09;9;169784;16
05.10.2015 15:09;5;155436;14
05.10.2015 15:09;1;101145;7
05.10.2015 15:09;2;163185;13
05.10.2015 15:09;3;194830;17
05.10.2015 15:09;4;152650;11
05.10.2015 15:09;6;268595;23
05.10.2015 15:09;7;198805;19
05.10.2015 15:09;8;161125;15
05.10.2015 15:09;9;169800;16
05.10.2015 15:09;5;155450;14
05.10.2015 15:10;1;101152;7
05.10.2015 15:10;2;163198;13
05.10.2015 15:10;3;194847;17
05.10.2015 15:10;4;152661;11
05.10.2015 15:10;6;268618;23
05.10.2015 15:10;7;198824;19
05.10.2015 15:10;8;161140;15
05.10.2015 15:10;9;169816;16
05.10.2015 15:10;5;155464;14
05.10.2015 15:10;1;101159;7
05.10.2015 15:10;2;163211;13
05.10.2015 15:10;3;194864;17
05.10.2015 15:10;4;152672;11
05.10.2015 15:10;6;268641;23
05.10.2015 15:10;7;198843;19
05.10.2015 15:10;8;161155;15
05.10.2015 15:10;9;169832;16
05.10.2015 15:10;5;155478;14
05.10.2015 15:11;1;101166;7
05.10.2015 15:11;2;163224;13
05.10.2015 15:11;3;194881;17
05.10.2015 15:11;4;152683;11
05.10.2015 15:11;6;268664;23
05.10.2015 15:11;7;198862;19
05.10.2015 15:11;8;161170;15
05.10.2015 15:11;9;169848;16
05.10.2015 15:11;5;155492;14
05.10.2015 15:11;1;101173;7
05.10.2015 15:11;2;163237;13
05.10.2015 15:11;3;194898;17
05.10.2015 15:11;4;152694;11
05.10.2015 15:11;6;268687;23
05.10.2015 15:11;7;198881;19
05.10.2015 15:11;8;161185;15
05.10.2015 15:11;9;169864;16
05.10.2015 15:11;5;155506;14
05.10.2015 15:12;1;101180;7
05.10.2015 15:12;2;163250;13
05.10.2015 15:12;3;194915;17
05.10.2015 15:12;4;152705;11
05.10.2015 15:12;6;268710;23
05.10.2015 15:12;7;198900;19
05.10.2015 15:12;8;161200;15
05.10.2015 15:12;9;169880;16
05.10.2015 15:12;5;155520;14
05.10.2015 15:12;1;101187;7
05.10.2015 15:12;2;163263;13
05.10.2015 15:12;3;194932;17
05.10.2015 15:12;4;152716;11
05.10.2015 15:12;6;268733;23
05.10.2015 15:12;7;198919;19
05.10.2015 15:12;8;161215;15
05.10.2015 15:12;9;169896;16
05.10.2015 15:12;5;155534;14
05.10.2015 15:13;1;101194;7
05.10.2015 15:13;2;163276;13
05.10.2015 15:13;3;194949;17
05.10.2015 15:13;4;152727;11
05.10.2015 15:13;6;268756;23
05.10.2015 15:13;7;198938;19
05.10.2015 15:13;8;161230;15
05.10.2015 15:13;9;169912;16
05.10.2015 15:13;5;155548;14
05.10.2015 15:13;1;101201;7
05.10.2015 15:13;2;163289;13
05.10.2015 15:13;3;194966;17
05.10.2015 15:13;4;152738;11
05.10.2015 15:13;6;268779;23
05.10.2015 15:13;7;198957;19
05.10.2015 15:13;8;161245;15
05.10.2015 15:13;9;169928;16
05.10.2015 15:13;5;155562;14
05.10.2015 15:14;1;101208;7
05.10.2015 15:14;2;163302;13
05.10.2015 15:14;3;194983;17
05.10.2015 15:14;4;152749;11
05.10.2015 15:14;6;268802;23
05.10.2015 15:14;7;198976;19
05.10.2015 15:14;8;161260;15
05.10.2015 15:14;9;169944;16
05.10.2015 15:14;5;155576;14
05.10.2015 15:14;1;101215;7
05.10.2015 15:14;2;163315;13
05.10.2015 15:14;3;195000;17
05.10.2015 15:14;4;152760;11
05.10.2015 15:14;6;268825;23
05.10.2015 15:14;7;198995;19
05.10.2015 15:14;8;161275;15
05.10.2015 15:14;9;169960;16
05.10.2015 15:14;5;155590;14
05.10.2015 15:15;1;101222;7
05.10.2015 15:15;2;163328;13
05.10.2015 15:15;3;195017;17
05.10.2015 15:15;4;152771;11
05.10.2015 15:15;6;268848;23
05.10.2015 15:15;7;199014;19
05.10.2015 15:15;8;161290;15
05.10.2015 15:15;9;169976;16
05.10.2015 15:15;5;155604;14
05.10.2015 15:15;1;101229;7
05.10.2015 15:15;2;163341;13
05.10.2015 15:15;3;195034;17
05.10.2015 15:15;4;152782;11
05.10.2015 15:15;6;268871;23
05.10.2015 15:15;7;199033;19
05.10.2015 15:15;8;161305;15
05.10.2015 15:15;9;169992;16
05.10.2015 15:15;5;155618;14
05.10.2015 15:16;1;101236;7
05.10.2015 15:16;2;163354;13
05.10.2015 15:16;3;195051;17
05.10.2015 15:16;4;152793;11
05.10.2015 15:16;6;268894;23
05.10.2015 15:16;7;199052;19
05.10.2015 15:16;8;161320;15
05.10.2015 15:16;9;170008;16
05.10.2015 15:16;5;155632;14
05.10.2015 15:16;1;101243;7
05.10.2015 15:16;2;163367;13
05.10.2015 15:16;3;195068;17
05.10.2015 15:16;4;152804;11
05.10.2015 15:16;6;268917;23
05.10.2015 15:16;7;199071;19
05.10.2015 15:16;8;161335;15
05.10.2015 15:16;9;170024;16
05.10.2015 15:16;5;155646;14
05.10.2015 15:17;1;101250;7
05.10.2015 15:17;2;163380;13
05.10.2015 15:17;3;195085;17
05.10.2015 15:17;4;152815;11
05.10.2015 15:17;6;268940;23
05.10.2015 15:17;7;199090;19
05.10.2015 15:17;8;161350;15
05.10.2015 15:17;9;170040;16
05.10.2015 15:17;5;155660;14
05.10.2015 15:17;1;101257;7
05.10.2015 15:17;2;163393;13
05.10.2015 15:17;3;195102;17
05.10.2015 15:17;4;152826;11
05.10.2015 15:17;6;268963;23
05.10.2015 15:17;7;199109;19
05.10.2015 15:17;8;161365;15
05.10.2015 15:17;9;170056;16
05.10.2015 15:17;5;155674;14
05.10.2015 15:18;1;101264;7
05.10.2015 15:18;2;163406;13
05.10.2015 15:18;3;195119;17
05.10.2015 15:18;4;152837;11
05.10.2015 15:18;6;268986;23
05.10.2015 15:18;7;199128;19
05.10.2015 15:18;8;161380;15
05.10.2015 15:18;9;170072;16
05.10.2015 15:18;5;155688;14
05.10.2015 15:18;1;101271;7
05.10.2015 15:18;2;163419;13
05.10.2015 15:18;3;195136;17
05.10.2015 15:18;4;152848;11
05.10.2015 15:18;6;269009;23
05.10.2015 15:18;7;199147;19
05.10.2015 15:18;8;161395;15
05.10.2015 15:18;9;170088;16
05.10.2015 15:18;5;155702;14
05.10.2015 15:19;1;101278;7
05.10.2015 15:19;2;163432;13
05.10.2015 15:19;3;195153;17
05.10.2015 15:19;4;152859;11
05.10.2015 15:19;6;269032;23
05.10.2015 15:19;7;199166;19
05.10.2015 15:19;8;161410;15
05.10.2015 15:19;9;170104;16
05.10.2015 15:19;5;155716;14
05.10.2015 15:19;1;101285;7
05.10.2015 15:19;2;163445;13
05.10.2015 15:19;3;195170;17
05.10.2015 15:19;4;152870;11
05.10.2015 15:19;6;269055;23
05.10.2015 15:19;7;199185;19
05.10.2015 15:19;8;161425;15
05.10.2015 15:19;9;170120;16
05.10.2015 15:19;5;155730;14
05.10.2015 15:20;1;101292;7
05.10.2015 15:20;2;163458;13
05.10.2015 15:20;3;195187;17
05.10.2015 15:20;4;152881;11
05.10.2015 15:20;6;269078;23
05.10.2015 15:20;7;199204;19
05.10.2015 15:20;8;161440;15
05.10.2015 15:20;9;170136;16
05.10.2015 15:20;5;155744;14
05.10.2015 15:20;1;101299;7
05.10.2015 15:20;2;163471;13
05.10.2015 15:20;3;195204;17
05.10.2015 15:20;4;152892;11
05.10.2015 15:20;6;269101;23
05.10.2015 15:20;7;199223;19
05.10.2015 15:20;8;161455;15
05.10.2015 15:20;9;170152;16
05.10.2015 15:20;5;155758;14
05.10.2015 15:21;1;101306;7
05.10.2015 15:21;2;163484;13
05.10.2015 15:21;3;195221;17
05.10.2015 15:21;4;152903;11
05.10.2015 15:21;6;269124;23
05.10.2015 15:21;7;199242;19
05.10.2015 15:21;8;161470;15
05.10.2015 15:21;9;170168;16
05.10.2015 15:21;5;155772;14
05.10.2015 15:21;1;101313;7
05.10.2015 15:21;2;163497;13
05.10.2015 15:21;3;195238;17
05.10.2015 15:21;4;152914;11
05.10.2015 15:21;6;269147;23
05.10.2015 15:21;7;199261;19
05.10.2015 15:21;8;161485;15
05.10.2015 15:21;9;170184;16
05.10.2015 15:21;5;155786;14
05.10.2015 15:22;1;101320;7
05.10.2015 15:22;2;163510;13
05.10.2015 15:22;3;195255;17
05.10.2015 15:22;4;152925;11
05.10.2015 15:22;6;269170;23
05.10.2015 15:22;7;199280;19
05.10.2015 15:22;8;161500;15
05.10.2015 15:22;9;170200;16
05.10.2015 15:22;5;155800;14
05.10.2015 15:22;1;101327;7
05.10.2015 15:22;2;163523;13
05.10.2015 15:22;3;195272;17
05.10.2015 15:22;4;152936;11
05.10.2015 15:22;6;269193;23
05.10.2015 15:22;7;199299;19
05.10.2015 15:22;8;161515;15
05.10.2015 15:22;9;170216;16
05.10.2015 15:22;5;155814;14
05.10.2015 15:23;1;101334;7
05.10.2015 15:23;2;163536;13
05.10.2015 15:23;3;195289;17
05.10.2015 15:23;4;152947;11
05.10.2015 15:23;6;269216;23
